replicate,state_permutation_group_mean_gap,state_permutation_effective_subjects,random_variable_group_mean_gap,random_variable_effective_subjects,validity_label,config_hash
608,0.004435856176185631,57,0.007264747588273823,57,full_predeclared_inference,e90eda294b47248d
609,0.008689949499941025,57,0.000671312794390264,57,full_predeclared_inference,e90eda294b47248d
610,-0.0014355475611267012,57,-0.00831561642736075,57,full_predeclared_inference,e90eda294b47248d
611,0.006113586951909366,57,0.0084141225182016,57,full_predeclared_inference,e90eda294b47248d
612,0.0013997818500869215,57,-0.005421463072621465,57,full_predeclared_inference,e90eda294b47248d
613,-0.005100416097166988,57,0.0017402412530603164,57,full_predeclared_inference,e90eda294b47248d
614,-0.01539399928042127,57,-0.004403072163983317,57,full_predeclared_inference,e90eda294b47248d
615,-0.005155542414660697,57,0.0006657033203882933,57,full_predeclared_inference,e90eda294b47248d
616,-0.008500565731713528,57,-0.006135049106555726,57,full_predeclared_inference,e90eda294b47248d
617,-0.0038441740120824562,57,0.023011018951599987,57,full_predeclared_inference,e90eda294b47248d
618,-0.008180993202826841,57,-0.005513743101902631,57,full_predeclared_inference,e90eda294b47248d
619,-6.660082340283129e-05,57,0.0008353351200582625,57,full_predeclared_inference,e90eda294b47248d
620,-0.010535487309909039,57,0.0038848192580116,57,full_predeclared_inference,e90eda294b47248d
621,-0.0012046897865153193,57,0.0031605454894856905,57,full_predeclared_inference,e90eda294b47248d
622,0.007946390953608983,57,0.0035351691651398496,57,full_predeclared_inference,e90eda294b47248d
623,0.008633496220906882,57,-0.008369037976943905,57,full_predeclared_inference,e90eda294b47248d
624,-0.013334890809423454,57,-0.007306156342999389,57,full_predeclared_inference,e90eda294b47248d
625,-0.0028770094101243896,57,-0.00852035650853506,57,full_predeclared_inference,e90eda294b47248d
626,5.460587388120275e-05,57,-0.001238667999988565,57,full_predeclared_inference,e90eda294b47248d
627,-0.01565110952187036,57,-0.004814493515276081,57,full_predeclared_inference,e90eda294b47248d
628,-0.00330715776027487,57,-0.019559852457699617,57,full_predeclared_inference,e90eda294b47248d
629,0.01203408114077585,57,0.003092832126966971,57,full_predeclared_inference,e90eda294b47248d
630,0.0043546963206779095,57,0.002650074664682827,57,full_predeclared_inference,e90eda294b47248d
631,0.00706605102625205,57,0.009293283848147796,57,full_predeclared_inference,e90eda294b47248d
632,0.009358778531460022,57,-0.005318275368847124,57,full_predeclared_inference,e90eda294b47248d
633,-0.0037679306265049014,57,-0.022717597797534326,57,full_predeclared_inference,e90eda294b47248d
634,-0.0009594582190408364,57,-0.005828286224851455,57,full_predeclared_inference,e90eda294b47248d
635,-0.005458592699105773,57,-0.01358056741085374,57,full_predeclared_inference,e90eda294b47248d
636,-0.004962693576957318,57,0.011132052407260723,57,full_predeclared_inference,e90eda294b47248d
637,-0.005665547479923427,57,-0.013793537252752728,57,full_predeclared_inference,e90eda294b47248d
638,-0.00430173609874982,57,0.008638306351629764,57,full_predeclared_inference,e90eda294b47248d
639,-0.006134856398076036,57,-0.003295391520765906,57,full_predeclared_inference,e90eda294b47248d
640,-0.008201713224245625,57,-0.0013084076795410416,57,full_predeclared_inference,e90eda294b47248d
641,0.0021767461514884973,57,0.011085643121196673,57,full_predeclared_inference,e90eda294b47248d
642,0.0018634974758800576,57,0.02003716327789775,57,full_predeclared_inference,e90eda294b47248d
643,0.0019522335366744048,57,-0.016550280578074034,57,full_predeclared_inference,e90eda294b47248d
644,-0.01228428111457265,57,0.0023282232403426303,57,full_predeclared_inference,e90eda294b47248d
645,-0.009174323998419824,57,0.012979626320284713,57,full_predeclared_inference,e90eda294b47248d
646,0.006093914208227204,57,0.004948233794050622,57,full_predeclared_inference,e90eda294b47248d
647,0.006695807852037591,57,0.012025305252164687,57,full_predeclared_inference,e90eda294b47248d
648,-0.011747892321203646,57,0.008124401157697516,57,full_predeclared_inference,e90eda294b47248d
649,0.0028122553219272115,57,0.00395349422115732,57,full_predeclared_inference,e90eda294b47248d
650,0.004963546940815595,57,0.014821080021628871,57,full_predeclared_inference,e90eda294b47248d
651,-0.009222296492078511,57,0.024728052846920298,57,full_predeclared_inference,e90eda294b47248d
652,-0.008746559273885936,57,-0.016119726138055138,57,full_predeclared_inference,e90eda294b47248d
653,4.876883665115207e-05,57,-0.0021335716943275715,57,full_predeclared_inference,e90eda294b47248d
654,0.0004953690903640592,57,0.008661069136761831,57,full_predeclared_inference,e90eda294b47248d
655,0.01131274690537793,57,-0.016920580436137537,57,full_predeclared_inference,e90eda294b47248d
656,-0.006537786078501137,57,-0.002895199707632297,57,full_predeclared_inference,e90eda294b47248d
657,0.005068878448785928,57,-0.022473207784721224,57,full_predeclared_inference,e90eda294b47248d
658,0.0050585683186176915,57,-0.004179718995943722,57,full_predeclared_inference,e90eda294b47248d
659,-0.0016102970336764697,57,0.006576047335096486,57,full_predeclared_inference,e90eda294b47248d
660,-0.014355829607034383,57,0.004634377829622649,57,full_predeclared_inference,e90eda294b47248d
661,-0.0001463449033749387,57,0.015591374942896544,57,full_predeclared_inference,e90eda294b47248d
662,-0.006771952283411373,57,-0.004360809815041937,57,full_predeclared_inference,e90eda294b47248d
663,-0.0037176454471675225,57,-0.003844334356303684,57,full_predeclared_inference,e90eda294b47248d
664,0.011394847940424717,57,0.006244790022829539,57,full_predeclared_inference,e90eda294b47248d
665,-0.0022011906326162276,57,0.008505136037788264,57,full_predeclared_inference,e90eda294b47248d
666,0.002124010032401977,57,0.0059241977653754566,57,full_predeclared_inference,e90eda294b47248d
667,-0.007353124552248695,57,-0.0036763363718774465,57,full_predeclared_inference,e90eda294b47248d
668,0.014218609925054164,57,-0.00032907974228170894,57,full_predeclared_inference,e90eda294b47248d
669,0.0050738270499915,57,0.011158794226275574,57,full_predeclared_inference,e90eda294b47248d
670,-0.004183418479130709,57,-0.01231881428232666,57,full_predeclared_inference,e90eda294b47248d
671,0.012119131049667192,57,0.0044607478239084295,57,full_predeclared_inference,e90eda294b47248d
672,-0.016487216270097187,57,0.004645537747806313,57,full_predeclared_inference,e90eda294b47248d
673,-6.849358998474515e-06,57,0.0019060330030385485,57,full_predeclared_inference,e90eda294b47248d
674,0.0020458967255406143,57,-0.0018002355770015046,57,full_predeclared_inference,e90eda294b47248d
675,0.006268539845010589,57,-0.01468755474234851,57,full_predeclared_inference,e90eda294b47248d
676,-0.00036719068381868753,57,-0.005028844926244559,57,full_predeclared_inference,e90eda294b47248d
677,0.0057194224858308634,57,0.0021923583354068136,57,full_predeclared_inference,e90eda294b47248d
678,-0.008045509959423835,57,-0.017053612835973158,57,full_predeclared_inference,e90eda294b47248d
679,0.0006888058519707103,57,-0.012117289626400277,57,full_predeclared_inference,e90eda294b47248d
680,-0.007021792240482159,57,-0.00182054259837901,57,full_predeclared_inference,e90eda294b47248d
681,0.002083181520787525,57,-0.006076913838241138,57,full_predeclared_inference,e90eda294b47248d
682,-0.0015143751921770853,57,-0.009759936773305439,57,full_predeclared_inference,e90eda294b47248d
683,-0.0020805726424296587,57,-0.012523181703635249,57,full_predeclared_inference,e90eda294b47248d
684,-0.006891985345236857,57,0.0005181755114060568,57,full_predeclared_inference,e90eda294b47248d
685,-0.006454986403066752,57,0.0013311114905178644,57,full_predeclared_inference,e90eda294b47248d
686,-0.009866970968873193,57,0.01013507471007917,57,full_predeclared_inference,e90eda294b47248d
687,-0.004794172452173908,57,0.004274685571527927,57,full_predeclared_inference,e90eda294b47248d
688,0.00745589970929652,57,-0.0025149934010569377,57,full_predeclared_inference,e90eda294b47248d
689,0.010438419932498165,57,-0.007436282525443783,57,full_predeclared_inference,e90eda294b47248d
690,0.011600994157116492,57,-0.008631335186832113,57,full_predeclared_inference,e90eda294b47248d
691,-0.012755976451588422,57,0.005759111189745824,57,full_predeclared_inference,e90eda294b47248d
692,0.0013681138098720342,57,0.011995544866891882,57,full_predeclared_inference,e90eda294b47248d
693,-0.0028052425088388694,57,0.0038541773378104605,57,full_predeclared_inference,e90eda294b47248d
694,-0.007458917347561623,57,-0.007639951862677691,57,full_predeclared_inference,e90eda294b47248d
695,-0.020073401964090264,57,0.0006121238230879229,57,full_predeclared_inference,e90eda294b47248d
696,-0.005512403811115414,57,-0.00845991843185793,57,full_predeclared_inference,e90eda294b47248d
697,-0.009429619594769272,57,-0.012778825853523749,57,full_predeclared_inference,e90eda294b47248d
698,0.00027048695423710124,57,-0.013325271422899482,57,full_predeclared_inference,e90eda294b47248d
699,-0.00564950215014513,57,-0.0001291920618236059,57,full_predeclared_inference,e90eda294b47248d
700,-0.013119839775256848,57,0.004571518262755247,57,full_predeclared_inference,e90eda294b47248d
701,0.021082247915176034,57,-0.01954893410941804,57,full_predeclared_inference,e90eda294b47248d
702,0.012974354138831048,57,-0.007141740341959062,57,full_predeclared_inference,e90eda294b47248d
703,-0.01048355515618473,57,0.0004951473725419591,57,full_predeclared_inference,e90eda294b47248d
704,-0.007149197202319169,57,0.01031512007281167,57,full_predeclared_inference,e90eda294b47248d
705,0.0010769828408775846,57,0.003914278084698342,57,full_predeclared_inference,e90eda294b47248d
706,-0.00719070807798784,57,-0.003120089567423365,57,full_predeclared_inference,e90eda294b47248d
707,-0.0022109633475224204,57,-0.00490588545760973,57,full_predeclared_inference,e90eda294b47248d
708,0.006357901728301001,57,0.008480498394647828,57,full_predeclared_inference,e90eda294b47248d
709,0.0035386492949962363,57,-0.014177891793822964,57,full_predeclared_inference,e90eda294b47248d
710,0.0046096057372596935,57,-0.014017319109084974,57,full_predeclared_inference,e90eda294b47248d
711,0.004329570665039955,57,0.0004015095813631912,57,full_predeclared_inference,e90eda294b47248d
712,-0.012054049799534415,57,-0.016335477253310374,57,full_predeclared_inference,e90eda294b47248d
713,0.011845825785938544,57,-0.013096343104538593,57,full_predeclared_inference,e90eda294b47248d
714,0.016659363581448445,57,-0.009459079971516734,57,full_predeclared_inference,e90eda294b47248d
715,-0.003445134140738966,57,0.0038614160444861035,57,full_predeclared_inference,e90eda294b47248d
716,0.004100769989088972,57,-0.01869031820521252,57,full_predeclared_inference,e90eda294b47248d
717,0.012945174197880008,57,-0.0020590908597009775,57,full_predeclared_inference,e90eda294b47248d
718,0.0017937506623768838,57,0.006753527597509148,57,full_predeclared_inference,e90eda294b47248d
719,0.0020879419267952628,57,0.0074691587793137195,57,full_predeclared_inference,e90eda294b47248d
720,0.0033443377298711134,57,0.0002824876058445976,57,full_predeclared_inference,e90eda294b47248d
721,-0.003447422394339052,57,0.014138892619016689,57,full_predeclared_inference,e90eda294b47248d
722,0.01790011358300565,57,0.004332247229190826,57,full_predeclared_inference,e90eda294b47248d
723,0.002872243454216136,57,-0.00609254150340431,57,full_predeclared_inference,e90eda294b47248d
724,0.0037775315102999037,57,-0.004956011218368228,57,full_predeclared_inference,e90eda294b47248d
725,-0.0031145114150031923,57,-0.00032959250074714153,57,full_predeclared_inference,e90eda294b47248d
726,-0.010270256001654283,57,-0.005223373950035691,57,full_predeclared_inference,e90eda294b47248d
727,-0.013928347962656419,57,0.004946533840778102,57,full_predeclared_inference,e90eda294b47248d
728,-0.004937725994446235,57,-0.0013746778071375041,57,full_predeclared_inference,e90eda294b47248d
729,0.0026295312978222296,57,-0.0038815861283511706,57,full_predeclared_inference,e90eda294b47248d
730,0.0007329672645616295,57,0.008112232749545544,57,full_predeclared_inference,e90eda294b47248d
731,-0.00573034763898164,57,-0.0004475267536937787,57,full_predeclared_inference,e90eda294b47248d
732,-0.005264878137450408,57,0.005803172756336724,57,full_predeclared_inference,e90eda294b47248d
733,0.0006774170032544657,57,0.008090695065634954,57,full_predeclared_inference,e90eda294b47248d
734,0.004436449306069868,57,-0.000878445268111205,57,full_predeclared_inference,e90eda294b47248d
735,0.0031199584887073154,57,0.005297630355034518,57,full_predeclared_inference,e90eda294b47248d
736,-0.0017416417033984768,57,-0.0146875200730429,57,full_predeclared_inference,e90eda294b47248d
737,0.01229927873952077,57,-0.0026979237567604335,57,full_predeclared_inference,e90eda294b47248d
738,-0.008372413726340724,57,-0.00022548904969583105,57,full_predeclared_inference,e90eda294b47248d
739,0.013329002324759061,57,-0.0022444651560316296,57,full_predeclared_inference,e90eda294b47248d
740,-0.013493092482284898,57,0.0054223970119654215,57,full_predeclared_inference,e90eda294b47248d
741,0.008362225024527884,57,0.0045785368710721756,57,full_predeclared_inference,e90eda294b47248d
742,-0.0008735712361119934,57,0.013565749060027069,57,full_predeclared_inference,e90eda294b47248d
743,-0.005477889071328306,57,-0.0036775977826221775,57,full_predeclared_inference,e90eda294b47248d
744,-0.0029312109685347364,57,-0.008244679584438364,57,full_predeclared_inference,e90eda294b47248d
745,0.007532256364820579,57,0.00824085532127743,57,full_predeclared_inference,e90eda294b47248d
746,-0.005665253579297845,57,0.004417880818391485,57,full_predeclared_inference,e90eda294b47248d
747,0.0057207400858622845,57,0.008583663380034644,57,full_predeclared_inference,e90eda294b47248d
748,0.00038962007585816906,57,0.008942933785150133,57,full_predeclared_inference,e90eda294b47248d
749,-0.0034512650047061762,57,0.005261434362396398,57,full_predeclared_inference,e90eda294b47248d
750,0.0017636055051827577,57,-4.256599840205427e-05,57,full_predeclared_inference,e90eda294b47248d
751,0.0014275076806894486,57,0.00379430194020298,57,full_predeclared_inference,e90eda294b47248d
752,0.005877845148792465,57,0.004522243374343891,57,full_predeclared_inference,e90eda294b47248d
753,-0.0024828377529663398,57,0.005416246261442153,57,full_predeclared_inference,e90eda294b47248d
754,0.007907540392697567,57,-0.010630919803033056,57,full_predeclared_inference,e90eda294b47248d
755,-0.0007984294075131939,57,0.005124415439686798,57,full_predeclared_inference,e90eda294b47248d
756,0.0002670214810722092,57,-0.0036315925854944952,57,full_predeclared_inference,e90eda294b47248d
757,0.012291856994927075,57,-0.006352924383766342,57,full_predeclared_inference,e90eda294b47248d
758,0.004746285411516481,57,0.0023018388350511897,57,full_predeclared_inference,e90eda294b47248d
759,0.01040361185736958,57,0.0001287966498206361,57,full_predeclared_inference,e90eda294b47248d
760,-0.0012829136870538905,57,0.006113995360367387,57,full_predeclared_inference,e90eda294b47248d
761,-0.0016867764088780858,57,-0.01527144184063964,57,full_predeclared_inference,e90eda294b47248d
762,-0.017589332864514095,57,-0.011273123397514904,57,full_predeclared_inference,e90eda294b47248d
763,-0.007890457877873519,57,0.002618960168847338,57,full_predeclared_inference,e90eda294b47248d
764,-0.006962392339485159,57,0.00690757283116257,57,full_predeclared_inference,e90eda294b47248d
765,-0.006709110924258704,57,-0.008147294467443346,57,full_predeclared_inference,e90eda294b47248d
766,-0.007617051580142504,57,-0.0035713965213245696,57,full_predeclared_inference,e90eda294b47248d
767,-0.01640452689690887,57,-0.00017936245856036285,57,full_predeclared_inference,e90eda294b47248d
768,-0.012166768629395013,57,-0.0007250811096257497,57,full_predeclared_inference,e90eda294b47248d
769,-0.0008989591555201867,57,-0.0023884993777946134,57,full_predeclared_inference,e90eda294b47248d
770,0.00298073293753518,57,-0.006632404542453693,57,full_predeclared_inference,e90eda294b47248d
771,0.01746980052659973,57,0.0014901956753343457,57,full_predeclared_inference,e90eda294b47248d
772,-0.007626801514965034,57,-0.006227323367853452,57,full_predeclared_inference,e90eda294b47248d
773,-0.004278361044369423,57,-0.00027583586733525683,57,full_predeclared_inference,e90eda294b47248d
774,0.001764992347762588,57,0.0014544421913032142,57,full_predeclared_inference,e90eda294b47248d
775,-0.01749133076190125,57,0.014111305903236475,57,full_predeclared_inference,e90eda294b47248d
776,-0.007406129742882836,57,0.001798628072882133,57,full_predeclared_inference,e90eda294b47248d
777,-0.01898348995283105,57,0.017071561223366855,57,full_predeclared_inference,e90eda294b47248d
778,0.004830523759000926,57,0.00016988932308330287,57,full_predeclared_inference,e90eda294b47248d
779,-0.007705356552565545,57,-0.014138575820376491,57,full_predeclared_inference,e90eda294b47248d
780,-0.00720395451988447,57,-0.003491871283660419,57,full_predeclared_inference,e90eda294b47248d
781,-0.0021987913960742835,57,0.005061651312235179,57,full_predeclared_inference,e90eda294b47248d
782,0.01755114735316411,57,-0.011362483217702975,57,full_predeclared_inference,e90eda294b47248d
783,0.00045726553784251623,57,-0.0035353804344851786,57,full_predeclared_inference,e90eda294b47248d
784,0.0039024345060368376,57,-0.008546950430090223,57,full_predeclared_inference,e90eda294b47248d
785,-0.005154273188249889,57,0.011007117367937046,57,full_predeclared_inference,e90eda294b47248d
786,0.0014842935081729501,57,-0.011649728165609764,57,full_predeclared_inference,e90eda294b47248d
787,-0.005003200960193362,57,0.015528846238341302,57,full_predeclared_inference,e90eda294b47248d
788,-0.012286406933362935,57,0.004640184887375262,57,full_predeclared_inference,e90eda294b47248d
789,0.009396405395224926,57,0.003102854439962095,57,full_predeclared_inference,e90eda294b47248d
790,-0.003760377129715975,57,-0.004624848792385932,57,full_predeclared_inference,e90eda294b47248d
791,-0.0063865167633452465,57,-0.0008731746762793907,57,full_predeclared_inference,e90eda294b47248d
792,-0.002595491009681474,57,-0.013150872754048897,57,full_predeclared_inference,e90eda294b47248d
793,-0.00034413083293380965,57,-0.01735545049559357,57,full_predeclared_inference,e90eda294b47248d
794,-0.013438174497987548,57,0.005156328032918843,57,full_predeclared_inference,e90eda294b47248d
795,-0.003491441672054027,57,0.0056321389258538225,57,full_predeclared_inference,e90eda294b47248d
796,0.019528226904442295,57,0.0007279217200243012,57,full_predeclared_inference,e90eda294b47248d
797,0.008935584269817871,57,0.009560763208141232,57,full_predeclared_inference,e90eda294b47248d
798,-0.015335935482685095,57,-0.006257973041678896,57,full_predeclared_inference,e90eda294b47248d
799,0.005354629086209398,57,-0.0008126376046226687,57,full_predeclared_inference,e90eda294b47248d
800,-0.009181357981324417,57,-0.01786528857928116,57,full_predeclared_inference,e90eda294b47248d
801,-0.009951805782191002,57,-0.014818293244068527,57,full_predeclared_inference,e90eda294b47248d
802,-0.010406187711293891,57,0.004931287635582336,57,full_predeclared_inference,e90eda294b47248d
803,-0.003935396405422987,57,0.0009064996323097057,57,full_predeclared_inference,e90eda294b47248d
804,0.014575795239372809,57,0.007852548773716406,57,full_predeclared_inference,e90eda294b47248d
805,0.0022249533771224934,57,0.007132227208287556,57,full_predeclared_inference,e90eda294b47248d
806,-0.007915911501737151,57,-0.001993740744708803,57,full_predeclared_inference,e90eda294b47248d
807,0.010510094218569924,57,0.005552456031184691,57,full_predeclared_inference,e90eda294b47248d
808,-0.0076939035687808,57,-0.006720762298879841,57,full_predeclared_inference,e90eda294b47248d
809,-0.022601507636132053,57,0.009368502069236524,57,full_predeclared_inference,e90eda294b47248d
810,-0.001452445147631448,57,0.006124465176254669,57,full_predeclared_inference,e90eda294b47248d
811,-0.002080302265444483,57,0.008966881314663906,57,full_predeclared_inference,e90eda294b47248d
812,-0.006784534996393055,57,-0.004958951076252046,57,full_predeclared_inference,e90eda294b47248d
813,-0.007029702573148309,57,-0.0057363753050224025,57,full_predeclared_inference,e90eda294b47248d
814,0.00987342705939801,57,-0.008951627481048935,57,full_predeclared_inference,e90eda294b47248d
815,-0.00707899568067335,57,-0.0009331854201843543,57,full_predeclared_inference,e90eda294b47248d
816,-0.006596041842908214,57,-0.005305444432786912,57,full_predeclared_inference,e90eda294b47248d
817,0.0002549874384849237,57,0.007283805165909816,57,full_predeclared_inference,e90eda294b47248d
818,-0.0015181664599640324,57,-0.009109602694961414,57,full_predeclared_inference,e90eda294b47248d
819,0.0012536719235278083,57,0.0011341124275861692,57,full_predeclared_inference,e90eda294b47248d
820,0.01601030514712941,57,-0.00458097076550165,57,full_predeclared_inference,e90eda294b47248d
821,-0.003429542614517746,57,-0.00010075800281032217,57,full_predeclared_inference,e90eda294b47248d
822,0.006359753227760216,57,-0.008393851824376944,57,full_predeclared_inference,e90eda294b47248d
823,-0.01373053698491089,57,-0.010723281769953586,57,full_predeclared_inference,e90eda294b47248d
824,-0.004880118839361894,57,0.00757273564913698,57,full_predeclared_inference,e90eda294b47248d
825,-0.0051051113357860264,57,-0.010196580945356063,57,full_predeclared_inference,e90eda294b47248d
826,-0.013922753300565449,57,-0.008070837194910599,57,full_predeclared_inference,e90eda294b47248d
827,-0.008627709668033967,57,0.00480840112853311,57,full_predeclared_inference,e90eda294b47248d
828,-0.0012964410205373042,57,-0.003752846671866577,57,full_predeclared_inference,e90eda294b47248d
829,0.009431664935679034,57,-0.008248269154775301,57,full_predeclared_inference,e90eda294b47248d
830,-0.0068191091599625305,57,-0.0008474874410110679,57,full_predeclared_inference,e90eda294b47248d
831,0.005233557263614393,57,-0.016936586499375152,57,full_predeclared_inference,e90eda294b47248d
832,0.007049647332400547,57,0.006179991621145657,57,full_predeclared_inference,e90eda294b47248d
833,-0.009781625586040569,57,-0.013726884588695011,57,full_predeclared_inference,e90eda294b47248d
834,0.005910108215470299,57,0.02051534910427209,57,full_predeclared_inference,e90eda294b47248d
835,-0.0007166134324440659,57,-0.01323815480603337,57,full_predeclared_inference,e90eda294b47248d
836,0.005634699929193117,57,0.011506701386116275,57,full_predeclared_inference,e90eda294b47248d
837,0.018733750225270768,57,0.0017228470558540397,57,full_predeclared_inference,e90eda294b47248d
838,6.454070878785479e-05,57,-0.008000059053644796,57,full_predeclared_inference,e90eda294b47248d
839,0.004982190131314894,57,-0.0014258738549118807,57,full_predeclared_inference,e90eda294b47248d
840,-0.005078927317765719,57,-0.012634471861986829,57,full_predeclared_inference,e90eda294b47248d
841,-0.008261220656299147,57,-0.0072992156457297765,57,full_predeclared_inference,e90eda294b47248d
842,0.000677777280685256,57,-0.020347546953278207,57,full_predeclared_inference,e90eda294b47248d
843,0.006951457832274143,57,0.005319224410941473,57,full_predeclared_inference,e90eda294b47248d
844,-0.008068573988012999,57,0.004899761830744449,57,full_predeclared_inference,e90eda294b47248d
845,0.005917895775787233,57,0.009517906242236328,57,full_predeclared_inference,e90eda294b47248d
846,0.018420998484227367,57,-0.018858673580257102,57,full_predeclared_inference,e90eda294b47248d
847,-0.0031790214365169946,57,-0.014414418371384633,57,full_predeclared_inference,e90eda294b47248d
848,-0.004476895717601884,57,-0.002655001933362735,57,full_predeclared_inference,e90eda294b47248d
849,0.0030819532223939194,57,0.008858279417422106,57,full_predeclared_inference,e90eda294b47248d
850,-0.029893480884379604,57,-0.009338152102074403,57,full_predeclared_inference,e90eda294b47248d
851,0.006352857846581606,57,-0.020342660762956134,57,full_predeclared_inference,e90eda294b47248d
852,0.004574346696486671,57,-0.018192871396745827,57,full_predeclared_inference,e90eda294b47248d
853,-0.011295546511190227,57,0.007831821170560005,57,full_predeclared_inference,e90eda294b47248d
854,0.009773509710206437,57,-0.004969398942162448,57,full_predeclared_inference,e90eda294b47248d
855,0.0013422643558014613,57,-0.006082918722700996,57,full_predeclared_inference,e90eda294b47248d
856,-0.012633850669701673,57,-0.0032373969322237353,57,full_predeclared_inference,e90eda294b47248d
857,-0.0021711218102483153,57,5.1639050411646115e-05,57,full_predeclared_inference,e90eda294b47248d
858,0.007019251204673773,57,0.0027142914276925925,57,full_predeclared_inference,e90eda294b47248d
859,0.012741824686334297,57,-0.0002031352948506517,57,full_predeclared_inference,e90eda294b47248d
860,-0.0020381974162360663,57,0.014548478659882257,57,full_predeclared_inference,e90eda294b47248d
861,-0.024292631378218604,57,-0.01148562239123336,57,full_predeclared_inference,e90eda294b47248d
862,-0.013676596592670674,57,-0.00962614649490398,57,full_predeclared_inference,e90eda294b47248d
863,-0.01534754118285523,57,0.0034539406979273548,57,full_predeclared_inference,e90eda294b47248d
864,-0.004519086680965278,57,0.011810519376940765,57,full_predeclared_inference,e90eda294b47248d
865,-0.004895455736585518,57,-0.00031174479186067813,57,full_predeclared_inference,e90eda294b47248d
866,-0.017270055946461565,57,-0.010513175192953866,57,full_predeclared_inference,e90eda294b47248d
867,-0.002142667234925834,57,0.014751345202232652,57,full_predeclared_inference,e90eda294b47248d
868,0.0035707732622675607,57,0.009034338846453924,57,full_predeclared_inference,e90eda294b47248d
869,0.0038053790747005047,57,0.00944120013393809,57,full_predeclared_inference,e90eda294b47248d
870,-0.008259592513739566,57,0.0018314774041762656,57,full_predeclared_inference,e90eda294b47248d
871,0.013049737386804691,57,-0.005860466132804392,57,full_predeclared_inference,e90eda294b47248d
872,0.010016926005218724,57,-0.003931489213940428,57,full_predeclared_inference,e90eda294b47248d
873,-0.0005601790148931611,57,0.008992684208399567,57,full_predeclared_inference,e90eda294b47248d
874,-0.004318742295779421,57,-0.0056318924688142985,57,full_predeclared_inference,e90eda294b47248d
875,-0.006725227915558066,57,-0.0042922263440014095,57,full_predeclared_inference,e90eda294b47248d
876,0.008725516837162968,57,0.003806182541053972,57,full_predeclared_inference,e90eda294b47248d
877,-0.007009249417192095,57,-0.01141974535473593,57,full_predeclared_inference,e90eda294b47248d
878,0.0036041165322104737,57,-0.011047756052942713,57,full_predeclared_inference,e90eda294b47248d
879,-0.0023905823742466684,57,-0.008169102000006123,57,full_predeclared_inference,e90eda294b47248d
880,-0.004280533890205473,57,-0.00432124171812985,57,full_predeclared_inference,e90eda294b47248d
881,0.022307974410944523,57,0.0012232757489875248,57,full_predeclared_inference,e90eda294b47248d
882,6.856071391509777e-05,57,0.01216875037744628,57,full_predeclared_inference,e90eda294b47248d
883,-0.0023242237937614097,57,0.001939658662930462,57,full_predeclared_inference,e90eda294b47248d
884,-0.005909839624226293,57,-0.01305820305724245,57,full_predeclared_inference,e90eda294b47248d
885,0.009064702169372635,57,-0.0041166620482396546,57,full_predeclared_inference,e90eda294b47248d
886,0.00014788424181293194,57,-0.0007115763967112489,57,full_predeclared_inference,e90eda294b47248d
887,-0.0041875059933890076,57,-0.005201542431376151,57,full_predeclared_inference,e90eda294b47248d
888,0.007379091466033071,57,-0.01767660645237929,57,full_predeclared_inference,e90eda294b47248d
889,-0.0051875973426726875,57,0.015110651396544092,57,full_predeclared_inference,e90eda294b47248d
890,0.009162240142157796,57,-0.008022210763057657,57,full_predeclared_inference,e90eda294b47248d
891,-0.011122123326409031,57,0.009571367222915211,57,full_predeclared_inference,e90eda294b47248d
892,-5.6010812915174846e-05,57,-0.001291380092497044,57,full_predeclared_inference,e90eda294b47248d
893,0.002607793323259955,57,-0.004567583692522717,57,full_predeclared_inference,e90eda294b47248d
894,0.0076659410141600905,57,-0.0023153414350042837,57,full_predeclared_inference,e90eda294b47248d
895,-0.0073869181443559865,57,-0.014649672016253862,57,full_predeclared_inference,e90eda294b47248d
896,-0.001838056735132442,57,0.012774789186387227,57,full_predeclared_inference,e90eda294b47248d
897,5.092251068006113e-05,57,0.013110341130968312,57,full_predeclared_inference,e90eda294b47248d
898,-0.00712665220537297,57,-0.0023425830032111935,57,full_predeclared_inference,e90eda294b47248d
899,-0.012334667293808341,57,-0.014414545655052208,57,full_predeclared_inference,e90eda294b47248d
900,0.0054705733540336135,57,-0.023999882278926667,57,full_predeclared_inference,e90eda294b47248d
901,-0.01924490135911896,57,0.0006390768955871752,57,full_predeclared_inference,e90eda294b47248d
902,0.008301350925393906,57,-0.008832644884294184,57,full_predeclared_inference,e90eda294b47248d
903,0.0033971269000321715,57,-0.011999340196557346,57,full_predeclared_inference,e90eda294b47248d
904,-0.002751197454785964,57,0.00479719671005999,57,full_predeclared_inference,e90eda294b47248d
905,-0.008128567488683949,57,0.01640460788628877,57,full_predeclared_inference,e90eda294b47248d
906,-0.0017924035323617705,57,-0.0037791188018095135,57,full_predeclared_inference,e90eda294b47248d
907,-0.0024276395704483224,57,0.01863920928062426,57,full_predeclared_inference,e90eda294b47248d
908,-0.00505323769479961,57,-0.002199842283342127,57,full_predeclared_inference,e90eda294b47248d
909,-0.009970007642777756,57,-0.013859610440212188,57,full_predeclared_inference,e90eda294b47248d
910,0.004239089305964982,57,-0.006469775166996958,57,full_predeclared_inference,e90eda294b47248d
911,-0.01694521302821908,57,-0.005064447679969671,57,full_predeclared_inference,e90eda294b47248d
